Employee_id,How satisfied are you with your current role and responsibilities?,How supported do you feel by your manager and team?,How do you feel about your opportunities for career growth and learning?,How was your overall work environment this month?,Do you get enough breaks or downtime during work?,How_satisfied_are_you_with_you_sentiment,How_satisfied_are_you_with_you_score,How_satisfied_are_you_with_you_confidence,How_supported_do_you_feel_by_y_sentiment,How_supported_do_you_feel_by_y_score,How_supported_do_you_feel_by_y_confidence,How_do_you_feel_about_your_opp_sentiment,How_do_you_feel_about_your_opp_score,How_do_you_feel_about_your_opp_confidence,How_was_your_overall_work_envi_sentiment,How_was_your_overall_work_envi_score,How_was_your_overall_work_envi_confidence,Do_you_get_enough_breaks_or_do_sentiment,Do_you_get_enough_breaks_or_do_score,Do_you_get_enough_breaks_or_do_confidence,Overall_Sentiment,Avg_Sentiment_Score,Avg_Confidence_Score
912,"My satisfaction level is very low right now. The responsibilities I’ve been given don’t align with what I was hired for. It feels like I’m doing busywork that no one really cares about. I rarely get feedback or recognition, which makes it worse. I want to feel useful, but it’s difficult in this situation.",I really value how my manager prioritizes mental well-being along with performance. They remind us to take breaks and maintain balance. My teammates are equally considerate and check in regularly. It creates an atmosphere of understanding and empathy. Knowing I’m supported on both professional and personal fronts makes a big difference.,"The company provides some career development programs, but they’re not consistent. My manager has good intentions but often gets too busy to focus on mentoring. I’ve learned from peers more than from formal training. The opportunities are there, but not evenly distributed. It’s decent enough to keep me engaged, though not inspiring.","It’s been a balanced month in terms of the workplace. The communication was clear, but not particularly engaging. My manager was fair and consistent but didn’t provide much motivation. My team worked well individually but rarely collaborated. It’s a functional, no-drama kind of environment.","Yes, I’m satisfied with the amount of downtime I get. The team has an understanding that everyone needs to rest to perform well. My manager ensures workloads are distributed evenly so no one feels overworked. I use my breaks to stretch, relax, or chat with colleagues. It keeps the day balanced and light. I’ve felt more mentally refreshed this month because of it.",NEGATIVE,-0.5,0.5791592597961426,POSITIVE,1.0,0.7608173489570618,NEUTRAL,0.0,0.7140944004058838,NEUTRAL,0.0,0.6097937822341919,POSITIVE,0.5,0.5769875049591064,NEUTRAL,0.2,0.6482
914,"I feel somewhat content in my current role. The work is steady, and I understand what’s expected of me. However, it sometimes feels like I’m just maintaining rather than progressing. There are days when I feel motivated and productive, and others when I’m just going through the motions. It’s a stable position, but I wish there was more opportunity to grow.","I feel completely supported because my manager believes in empowering rather than controlling us. They trust our judgment and provide guidance when truly needed. My team works with a “we’re in this together” mindset, which eliminates unnecessary stress. Everyone shares credit for successes and learns from setbacks collectively. It’s a healthy, encouraging atmosphere that makes me thrive.","I’ve tried to learn and grow, but there’s little to no support from my manager. Whenever I bring up training, I’m told there’s no budget or time for it. The work I do doesn’t challenge me anymore, and there’s no feedback to help me improve. It’s disappointing to feel like I’m not progressing at all.","This month’s work environment was full of energy and positivity. Collaboration among team members improved significantly, and everyone communicated openly. The management seemed more involved and appreciative than usual. I enjoyed coming to work because the vibe was so encouraging. Even on busy days, there was a sense of mutual respect and teamwork. It really lifted my motivation.","Yes, the breaks I get are sufficient and well-spaced throughout the day. My manager is flexible and understanding when it comes to downtime. Even on busy days, we’re encouraged to pause for a few minutes and reset. It really makes a difference in managing stress. I appreciate that the company focuses on well-being as much as productivity. It’s a healthy balance that keeps me motivated.",NEUTRAL,0.0,0.6547561883926392,POSITIVE,1.0,0.761493980884552,NEGATIVE,-0.5,0.6248723864555359,POSITIVE,1.0,0.745917022228241,POSITIVE,0.5,0.572660505771637,POSITIVE,0.4,0.6719
933,"I’d say I’m moderately satisfied with my responsibilities. I complete my tasks without much stress, and my manager is fair. But sometimes I feel like the work could be more dynamic or engaging. It’s not a bad role by any means, just one that lacks excitement. I show up, do my job, and go home — it’s comfortable, but not particularly motivating.","I feel unsupported because I rarely get feedback from my manager. It’s hard to know whether I’m meeting expectations or not. My coworkers are nice but not particularly cooperative. When deadlines are tight, everyone fends for themselves. There’s no real sense of unity or encouragement here.","The company provides basic training resources, but not much beyond that. My manager supports my growth verbally but doesn’t actively follow up. I’ve learned some things by working on challenging tasks, but there’s no real guidance. It’s not discouraging, just somewhat stagnant. I think the system could be better organized.","The work environment this month was motivating and productive. There was great teamwork, and people communicated openly. My manager handled challenges effectively, which kept stress levels low. Everyone was focused on results but still found time to appreciate one another. It was a healthy balance of hard work and positivity. I felt genuinely proud of our team dynamic.","The company provides enough opportunity for breaks, but it’s up to employees to take them. I often get caught up in tasks and forget. My manager encourages rest, but sometimes the deadlines make it hard. When I do take a break, it helps, but it’s not regular. I’d call it adequate, not great.",NEUTRAL,0.0,0.6484562158584595,NEUTRAL,0.0,0.4595974087715149,NEUTRAL,0.0,0.6941079497337341,POSITIVE,1.0,0.6295844912528992,NEUTRAL,0.0,0.6669971346855164,NEUTRAL,0.2,0.6197
947,"I feel okay with the work I do. It’s manageable, and the expectations are clear. However, the lack of new challenges makes it feel somewhat dull. I appreciate the routine for its predictability, but it doesn’t offer much excitement. I wouldn’t say I’m unhappy, but I’m not thrilled either. It’s more of a neutral zone between comfort and boredom.","I feel unsupported because there’s no culture of teamwork here. My manager focuses solely on results, not people. When issues arise, blame is passed around instead of finding solutions together. It’s demotivating to work in such a cold, individualistic environment. I often feel invisible despite all the effort I put in.","There’s very little encouragement for career development here. It seems like the company is more focused on short-term results than employee growth. My manager rarely talks about future goals or development plans. I’ve been doing the same tasks for months without learning anything new. It’s demotivating because I want to improve, but there’s no platform for it.","I felt constantly stressed this month due to the poor environment. The workload kept piling up, but there was no emotional or managerial support. My manager seemed indifferent to how overwhelmed people were. The lack of communication made things worse. The energy around the office was heavy and uninviting. It’s been mentally draining.","I never get to take a proper break during my workday. There’s always another urgent task waiting, and the pressure is nonstop. My manager doesn’t seem to understand the importance of mental rest. It’s difficult to maintain focus when you’re so drained. Every day feels like a marathon with no pause.",NEUTRAL,0.0,0.8542912602424622,NEGATIVE,-0.5,0.5089802742004395,NEGATIVE,-0.5,0.5593165159225464,NEGATIVE,-0.5,0.5595628023147583,NEGATIVE,-0.5,0.48934292793273926,NEGATIVE,-0.4,0.5943
948,"The job is fair, and my responsibilities are clear. However, the repetitiveness sometimes makes it hard to stay motivated. The environment is pleasant, which helps a lot, but I miss feeling challenged. I’m not dissatisfied, just indifferent most of the time. It’s an okay position for now, but I’d love to grow into something more dynamic.","I feel abandoned when it comes to managerial support. My supervisor is rarely available for discussions, and when they are, they seem distracted. The team dynamic isn’t great either—everyone’s too busy to lend a hand. It often feels like I’m just surviving rather than working together toward a goal. I wish there was more empathy and guidance from leadership. The lack of connection makes the job more stressful than it should be.","I’m honestly disappointed by the lack of growth in this company. There’s no proper learning structure, and my manager doesn’t seem to care about development. The job feels repetitive and uninspiring now. I’ve tried to push for new challenges, but there’s little response. It’s disheartening to work hard with no sign of progress.","The work atmosphere this month was not great. There was a lot of confusion about tasks and priorities. My manager didn’t provide proper guidance, leading to chaos and frustration. The team seemed tired and unmotivated. The stress level was high, and positivity was missing. It’s been an unproductive and exhausting month.","I’d describe the break system as flexible but inconsistent. My manager gives us space to rest, but there’s no set rhythm to it. During hectic weeks, breaks just don’t happen. On quieter days, it’s easy to take them. It’s fair overall, though not particularly balanced.",NEUTRAL,0.0,0.7861726880073547,NEGATIVE,-0.5,0.6150062680244446,NEGATIVE,-0.5,0.5966737866401672,NEGATIVE,-0.5,0.6192142963409424,NEUTRAL,0.0,0.6590901613235474,NEGATIVE,-0.3,0.6552
967,"I’d rate my satisfaction as average. I appreciate the structure and predictability of my responsibilities. However, I feel that the lack of new challenges limits my growth. I don’t feel unhappy — just neutral about my work. It’s steady, dependable, and comfortable, but not inspiring."," I honestly don’t feel supported by my manager or team most of the time. When I face problems or get stuck, it feels like I’m completely on my own. My manager rarely checks in unless something goes wrong, and feedback is almost nonexistent. The team works individually, and no one seems interested in helping each other. It’s disheartening to feel like you’re part of a group that doesn’t really function as one. I often feel isolated and underappreciated.","The learning opportunities are somewhat hit-or-miss. Some projects allow growth, while others feel repetitive. My manager encourages learning in theory but doesn’t provide clear paths. I’ve managed to develop certain skills, though not as many as I hoped. It’s an okay experience, neither too positive nor negative.","This month was full of miscommunication and tension. The team struggled to stay aligned, and conflicts were frequent. My manager seemed overwhelmed and unavailable for guidance. The stress level in the office was high, and it affected everyone’s mood. I didn’t feel comfortable or supported. It’s been a tough environment to work in.","There’s flexibility around breaks, which I appreciate, but it’s not always practical. My manager trusts us to manage our time, though workload spikes make that hard. Some days I can breathe, others are a rush. It’s a neutral experience—not bad, but not ideal either.",NEUTRAL,0.0,0.7717296481132507,NEGATIVE,-0.5,0.5458894371986389,NEUTRAL,0.0,0.8461617231369019,NEGATIVE,-0.5,0.524684727191925,NEUTRAL,0.0,0.6152551770210266,NEUTRAL,-0.2,0.6607
976,"There’s nothing exciting about my work lately. The projects are repetitive, and I feel like I’ve hit a dead end. Even when I try to contribute new ideas, they’re dismissed without consideration. It’s discouraging to feel unheard and undervalued. I miss feeling motivated and proud of my job.","I feel let down by the lack of guidance and encouragement from my manager. They rarely check in, even when projects are clearly struggling. My teammates are nice but too preoccupied to help. It’s frustrating to constantly feel invisible. I end up carrying extra workload just to make things move forward. It’s draining both mentally and emotionally.",The lack of learning opportunities makes me feel undervalued. My manager doesn’t offer feedback or guidance that could help me improve. The company’s approach to growth feels like an afterthought. I’ve been doing the same work with little variation for months. It’s hard to stay engaged when you don’t see any progress in your career.,"The overall vibe in the workplace this month was really encouraging. We had good collaboration, fun discussions, and productive meetings. My manager maintained a calm and positive tone throughout, even during stressful times. Everyone seemed engaged and committed to doing their best. The atmosphere was lively but balanced. It felt like a very healthy and motivating environment.","The company has been very mindful of employee downtime. We’re encouraged to take short breaks whenever necessary to avoid fatigue. My manager leads by example, which helps normalize healthy boundaries. The supportive culture makes me feel valued as a person, not just an employee. I genuinely think this balance is what keeps our team performing well. It’s been a refreshing experience.",NEGATIVE,-0.5,0.6833932995796204,NEGATIVE,-0.5,0.6529935598373413,NEGATIVE,-0.5,0.6709352731704712,POSITIVE,1.0,0.5551262497901917,POSITIVE,1.0,0.6152025461196899,NEUTRAL,0.1,0.6355
982,"My current role is decent, though I wouldn’t call it exciting. The workload is fair, and I get along well with my teammates. Still, I feel like I could take on more meaningful projects that better match my interests. The responsibilities are clear, but they don’t challenge me as much as I’d like. It’s not a bad job — just one that feels a little too predictable at times.","I think the support I receive is fair but forgettable. My manager is approachable in theory, though I often have to wait for responses. My team is easy to work with, but we mostly stick to our own tasks. There’s no real conflict, but also no real sense of unity. It’s okay—steady but emotionally flat.",This company gives me a clear sense of direction in my career. My manager helps me set practical learning objectives and follows up regularly. I’m encouraged to attend training sessions that enhance my skills. I appreciate how the team values curiosity and open-mindedness. It’s a supportive environment that keeps me growing every day.,"I felt constantly stressed this month due to the poor environment. The workload kept piling up, but there was no emotional or managerial support. My manager seemed indifferent to how overwhelmed people were. The lack of communication made things worse. The energy around the office was heavy and uninviting. It’s been mentally draining.","No, I don’t get enough time to rest during work. The schedule is so tightly packed that there’s barely room to pause. My manager keeps assigning tasks without considering how overwhelming it gets. I feel drained by midday and struggle to stay focused. It’s been mentally exhausting for a while now.",NEUTRAL,0.0,0.6742956638336182,NEUTRAL,0.0,0.6999353170394897,POSITIVE,1.0,0.5091869831085205,NEGATIVE,-0.5,0.5595628023147583,NEGATIVE,-0.5,0.5661806464195251,NEUTRAL,0.0,0.6018
986,"My satisfaction level varies depending on the week. Some projects are genuinely interesting and engaging, while others feel like a chore. I appreciate the sense of stability, though I wish there were more creative tasks. The responsibilities are fine, just not particularly exciting. Overall, it’s an average experience.","I feel very well-supported because my manager treats every question seriously, no matter how small. They make it easy to ask for clarification or advice. My colleagues are proactive in helping when workloads pile up, and that sense of shared responsibility builds trust. It feels like we genuinely look out for one another. This atmosphere makes me more engaged and productive."," I’d say my opportunities for career growth and learning are decent, though not extraordinary. The company offers some training sessions, but they’re not always relevant to my role. My manager supports me when I ask for guidance, though it’s not a frequent conversation. I do appreciate the stability, but I wish there was a clearer structure for advancement. Sometimes I feel like I’m learning on my own rather than being guided.","The environment this month felt okay, though it lacked excitement. Everyone focused on their deliverables with little collaboration. My manager was fair but didn’t show much engagement. There were no major issues, but also no standout moments. It was an even, steady month at best.","No, I don’t get sufficient downtime during work. The pace is relentless, and the expectations are unrealistic. My manager keeps assigning new tasks without considering fatigue. It’s hard to stay focused without proper rest. I feel like I’m running on autopilot most days. It’s starting to take a toll on my health.",NEUTRAL,0.0,0.7788090705871582,POSITIVE,1.0,0.6986656785011292,NEUTRAL,0.0,0.7038977146148682,NEUTRAL,0.0,0.6792539358139038,NEGATIVE,-0.5,0.5341417789459229,NEUTRAL,0.1,0.679
998,"I’m very happy with my role as it allows me to explore my potential every day. The responsibilities I have help me stay motivated and productive. My manager’s support makes it easier to take on challenges. I love how the team works together to achieve goals. Overall, I feel fulfilled and proud to be in this position.","The kind of teamwork I experience here is remarkable. My manager believes in transparency, so I’m never in the dark about expectations. When issues arise, they’re discussed openly and solved together. My team functions like a family—we celebrate, we problem-solve, and we learn together. That consistent support makes me proud to be part of this organization.","I think there’s moderate scope for growth, though it’s not very visible. The management encourages self-learning, but resources are limited. My manager offers general advice but not detailed plans. I’ve improved in certain areas, but I still feel like I could do more. It’s a satisfactory experience overall.","The environment felt neutral—smooth operations, but not much energy. My colleagues were cooperative, though mostly focused on their own work. My manager checked in occasionally but didn’t engage deeply. Things ran efficiently, but it all felt somewhat mechanical. It was okay, but not very motivating.","The downtime I get during work is average at best. My manager doesn’t restrict it, but no one really takes advantage of it either. There’s a silent expectation to stay focused all the time. It’s not a toxic environment, just slightly demanding. It’s fine, though not relaxing.",POSITIVE,1.0,0.7462212443351746,POSITIVE,1.0,0.7168092727661133,NEUTRAL,0.0,0.5957019329071045,NEUTRAL,0.0,0.7773081064224243,NEUTRAL,0.0,0.7223983407020569,POSITIVE,0.4,0.7117
1008,"I’m frustrated because the workload keeps increasing without any extra support. I constantly feel overwhelmed and undervalued. My responsibilities have expanded, but my recognition hasn’t. It’s tiring to put in effort when it doesn’t seem to make a difference. I’m starting to lose motivation completely.","There’s little sense of teamwork where I work. My manager rarely acknowledges effort and is difficult to approach. Most communication happens through email, and it often feels robotic. My teammates focus solely on their deliverables with no interest in helping others. It’s isolating and discouraging to work in such a detached setting.","The company doesn’t seem to care about nurturing talent. My manager never talks about career paths or upskilling. Even when I ask for feedback, it’s vague and unhelpful. There’s no real investment in employee learning. I feel like my job has become stagnant, with no way to grow further.","The office atmosphere this month was balanced but quiet. People kept to themselves and focused on work. My manager communicated effectively but didn’t provide much feedback or encouragement. There wasn’t any negativity, just a lack of excitement. It was a calm, steady month overall.","I feel overworked most days. There’s barely any room for short breaks, and the schedule leaves no time to unwind. My manager says “take breaks when needed,” but it’s not really possible in practice. There’s always another task waiting. It’s mentally exhausting, and I’m losing motivation.",NEGATIVE,-0.5,0.663392186164856,NEGATIVE,-0.5,0.5924359560012817,NEGATIVE,-1.0,0.4908277690410614,POSITIVE,0.5,0.658520519733429,NEGATIVE,-0.5,0.6516973972320557,NEGATIVE,-0.4,0.6114
1059,"I really enjoy the variety my role offers. No two days feel the same, and that keeps me energized and engaged. My responsibilities are challenging in a healthy way, and I appreciate the flexibility to handle them creatively. I feel recognized for my hard work, which encourages me to perform even better. The job truly gives me a sense of accomplishment.","I think the support I receive is fair but forgettable. My manager is approachable in theory, though I often have to wait for responses. My team is easy to work with, but we mostly stick to our own tasks. There’s no real conflict, but also no real sense of unity. It’s okay—steady but emotionally flat.","I feel okay about my development here. There are a few training options, but they’re not well-tailored to my goals. My manager’s support is limited due to workload. I learn mostly from colleagues or by making mistakes. It’s a decent environment, though not ideal for structured growth.","This month has been emotionally exhausting. The workplace felt cluttered with stress and confusion. My manager didn’t offer guidance or motivation, leaving everyone to fend for themselves. People seemed irritated and impatient most days. The lack of positivity made even small tasks feel heavy. I’ve struggled to stay focused and upbeat.","I think the breaks here are fair, but not as refreshing as they could be. My manager encourages balance, but deadlines often take priority. I try to squeeze in small pauses, though they don’t feel enough sometimes. It’s not stressful, just a bit rushed. Overall, I’d say it’s acceptable.",POSITIVE,1.0,0.680269181728363,NEUTRAL,0.0,0.6999353170394897,NEUTRAL,0.0,0.8397884964942932,NEGATIVE,-0.5,0.4908270835876465,NEUTRAL,0.0,0.7066307067871094,NEUTRAL,0.1,0.6835
1112,"I don’t have any major issues with my job, but I wouldn’t call it exciting either. I do my tasks well, and my workload is fair. Still, there’s a sense of repetition that makes it hard to stay fully engaged. The environment is supportive, which helps, but the work could use more spark.","There’s very little sense of support from either my manager or my team. Everyone’s focused on their own tasks, and collaboration feels like an afterthought. When I raise concerns, they’re often brushed aside or delayed indefinitely. I feel like I have to figure everything out by myself. It’s exhausting trying to stay motivated in such an unsupportive environment.","I feel completely stagnant in my role right now. There’s no clear path for promotion or skill development. The company doesn’t seem to prioritize learning beyond basic onboarding. My manager is too busy to discuss career goals, and I feel invisible when it comes to growth conversations. It’s frustrating to feel like I’m standing still while others move ahead.","This month’s work atmosphere was neutral, with no significant changes. Everyone followed their routine and got their jobs done. My manager’s communication was clear but brief. There wasn’t much camaraderie or motivation among team members. It was a functional environment, just lacking warmth.","I’d say I get a moderate amount of breaks during the day. The management doesn’t mind as long as work gets done. The problem is that deadlines sometimes make it hard to step away. I don’t feel burnt out, but I’m not exactly refreshed either. It’s a neutral experience for me.",NEUTRAL,0.0,0.7127394080162048,NEGATIVE,-0.5,0.47798553109169006,NEGATIVE,-0.5,0.6158848404884338,NEUTRAL,0.0,0.40577033162117004,NEUTRAL,0.0,0.5896599888801575,NEUTRAL,-0.2,0.5604
1137,"I often feel unappreciated despite putting in long hours. My responsibilities have increased over time, but there’s been no recognition or growth in return. It feels like my efforts are taken for granted. The lack of feedback makes it hard to improve or feel valued. I’m starting to question if this role is right for me anymore.","I think the support I receive is fair but forgettable. My manager is approachable in theory, though I often have to wait for responses. My team is easy to work with, but we mostly stick to our own tasks. There’s no real conflict, but also no real sense of unity. It’s okay—steady but emotionally flat.",The learning culture here is one of the reasons I love my job. I’ve been able to attend professional development programs and take part in mentorship circles. My manager constantly provides guidance and celebrates small milestones. I feel like my growth is valued as much as my performance. It’s incredibly motivating to work in this kind of environment.,"I think the work environment this month was average. The team functioned efficiently, but there wasn’t much collaboration outside of scheduled meetings. My manager was consistent and clear, though not particularly encouraging. The overall mood was professional but a little flat. It was okay for productivity, just not very lively.","No, the work culture doesn’t really support taking breaks. Even if you try to step away, someone is likely to message or call you for something urgent. My manager doesn’t seem to understand that rest improves productivity. The constant interruptions make it impossible to relax. I feel mentally drained by the end of every shift.",NEGATIVE,-0.5,0.4465271830558777,NEUTRAL,0.0,0.6999353170394897,POSITIVE,1.0,0.8380036354064941,NEUTRAL,0.0,0.8198234438896179,NEGATIVE,-0.5,0.5917853116989136,NEUTRAL,0.0,0.6792
1154,"My role is okay, though sometimes I feel like I’m just doing the same things on repeat. It’s a stable job, and I’m grateful for that, but I miss the sense of growth. The work doesn’t always feel connected to a larger purpose. I wouldn’t say I’m unhappy, but I definitely crave something more challenging.","I think the support I receive is fair but forgettable. My manager is approachable in theory, though I often have to wait for responses. My team is easy to work with, but we mostly stick to our own tasks. There’s no real conflict, but also no real sense of unity. It’s okay—steady but emotionally flat.",I feel well-supported in terms of career growth. My manager encourages open conversations about long-term goals and helps me plan steps to reach them. I’ve been given room to experiment and lead initiatives that boost my skills. The company’s emphasis on continuous learning keeps me motivated. It’s refreshing to see such focus on employee development.,"It’s been a really smooth month at work. The atmosphere was calm yet productive, and people seemed happier overall. My manager kept us informed and encouraged open dialogue. Everyone worked efficiently without unnecessary stress. It’s rare to see such good coordination among teams. I felt relaxed yet inspired throughout the month.","I believe I get a good balance of work and rest during the day. My manager is understanding when someone needs to step away briefly to recharge. We also take short team breaks together, which creates a positive atmosphere. It’s nice to know that taking care of mental energy is encouraged here. It helps me come back to my work with renewed focus and creativity.",NEUTRAL,0.0,0.8541761636734009,NEUTRAL,0.0,0.6999353170394897,POSITIVE,1.0,0.5906704068183899,POSITIVE,1.0,0.49972137808799744,POSITIVE,0.5,0.5119418501853943,POSITIVE,0.5,0.6313
1168,"I feel okay with my role, though it hasn’t changed much since I started. The tasks are manageable, but I sometimes wish for something new to learn or explore. The stability is nice, but the lack of growth can be demotivating. I don’t feel unhappy, just kind of indifferent most days. I think adding a bit more variety would make things more engaging.","It’s difficult to feel supported when your manager doesn’t seem to care. I rarely receive feedback or recognition for my work. The team atmosphere is polite but not genuinely collaborative. Everyone is focused on their own performance. It feels like we’re coworkers, not teammates. The absence of real support affects my motivation daily.",I feel my growth trajectory here is clear and achievable. The management provides the tools and resources to help me move forward. I’ve learned so much from hands-on experience and peer mentoring. My manager’s feedback is detailed and encouraging. It’s motivating to work in a company that sees employee development as an investment.,"This month was fairly typical at work. The team cooperated enough to get things done, though we didn’t collaborate much beyond that. My manager was responsive but not especially involved. The office atmosphere was stable but uninspired. It wasn’t bad—it just felt like business as usual.","Breaks have become a luxury here. There’s always so much work that stepping away feels impossible. My manager says we can take breaks, but the workload says otherwise. I often eat lunch while checking emails. It’s exhausting and unhealthy. I feel burned out most of the time.",NEUTRAL,0.0,0.844629168510437,NEGATIVE,-0.5,0.47681736946105957,POSITIVE,1.0,0.5725843906402588,NEUTRAL,0.0,0.6343514919281006,NEGATIVE,-0.5,0.43986374139785767,NEUTRAL,0.0,0.5936
1187,"I’m unhappy because I don’t feel challenged by my work anymore. The same tasks repeat every week with no variety. It feels like I’m stagnating instead of growing. I’ve tried asking for more responsibility, but nothing has changed. It’s disappointing to feel stuck in a job that doesn’t motivate me.","I don’t feel supported or guided in my role at all. My manager is distant and unapproachable, and it’s hard to ask questions without feeling like a burden. My team members are polite but uninterested in helping each other. It feels like there’s no connection, no encouragement, just silence. It’s lonely trying to navigate everything on my own.","The organization genuinely values growth and creates space for it. I’ve been able to take on responsibilities that stretch my capabilities. My manager ensures that I’m always learning, whether it’s through training or mentorship. I feel encouraged to ask questions and seek knowledge. This constant support makes me feel confident in my future here.","I didn’t enjoy the work environment this month at all. There was too much tension and poor coordination between departments. My manager was short-tempered, which made it hard to communicate openly. The atmosphere felt negative, and motivation levels dropped. I found myself dreading coming to work most days. It’s been a rough month overall.","I feel that I get sufficient breaks and rest during my work hours. The culture here values both hard work and mental recovery. My manager always reminds us to take care of ourselves, especially during high-pressure days. The flexibility to take short breathers really helps with concentration. It’s comforting to know the company genuinely cares about well-being. I feel energized and appreciated because of it.",NEGATIVE,-0.5,0.5879418849945068,NEGATIVE,-1.0,0.4799176752567291,POSITIVE,1.0,0.8065153360366821,NEGATIVE,-0.5,0.6180998086929321,POSITIVE,1.0,0.5152953267097473,NEUTRAL,0.0,0.6016
1202,My job gives me a sense of accomplishment because I can clearly see how my work benefits others. The trust and autonomy I’ve been given make me more productive. I feel encouraged to share ideas and take initiative. The variety of projects keeps me from feeling stagnant. It’s a truly fulfilling role that I enjoy every day.,"I feel that my manager truly cares about my professional development. They’re always willing to discuss career goals and offer advice. My team reinforces that positivity by being dependable and enthusiastic. Whenever someone needs help, we rally together without hesitation. The support I get here keeps me engaged and loyal to the company.","The opportunities for career development are somewhat limited. There’s room to grow, but it takes a lot of self-motivation. My manager provides occasional guidance, though not much follow-through. The learning environment is steady but not challenging. I wouldn’t call it bad—it’s just a bit slow-paced.","The work environment this month has been alright overall. There weren’t any major issues, but nothing particularly exciting either. The atmosphere was calm and manageable, though at times it felt a bit routine. My colleagues were cooperative, and the workload was steady. Communication was okay, but not very engaging. It’s been a stable, uneventful month.","I get a reasonable amount of breaks most days, but it varies. There’s no strict policy about downtime—it’s up to us to manage it. My manager is fine with it, but the workload doesn’t always allow much rest. I usually take quick pauses to reset mentally. It’s fine, but not exactly refreshing.",POSITIVE,1.0,0.7022700905799866,POSITIVE,1.0,0.7140021324157715,NEUTRAL,0.0,0.6695840358734131,NEUTRAL,0.0,0.7631753087043762,NEUTRAL,0.0,0.7034514546394348,POSITIVE,0.4,0.7105
1205,"I often feel disconnected from the purpose of my job. My responsibilities seem random and lack structure. It’s frustrating to not have clear goals or feedback. Even when I finish tasks, there’s no sense of accomplishment. The lack of direction has made me lose interest in what I do.","I don’t feel supported at all. My manager barely interacts with the team, and we rarely receive feedback or updates. The communication is poor, and misunderstandings are common. It feels like everyone’s just doing their own thing without direction. I miss having a sense of collaboration and leadership.","The absence of development programs makes me question my future here. My manager never brings up learning opportunities, and there’s no system for promotion. Every day feels the same, with no sense of progression. I’ve stopped expecting feedback or mentorship. It’s frustrating to feel like I’m just standing still.","It’s been a standard month in terms of workplace mood. The environment was peaceful but not very engaging. My manager was fair and consistent, though not particularly involved in team interactions. The workload was steady, and everything went smoothly. It was fine, just not very memorable.","I think the company handles breaks really well. There’s a clear understanding that people need time to rest to do their best work. My manager often reminds the team to take short pauses, especially during long meetings. It creates a healthier work rhythm overall. I feel less fatigued and more engaged throughout the day. It’s a balanced environment.",NEGATIVE,-0.5,0.6886627078056335,NEGATIVE,-0.5,0.5537819862365723,NEGATIVE,-0.5,0.5763782262802124,NEUTRAL,0.0,0.6647087335586548,POSITIVE,0.5,0.4151427149772644,NEUTRAL,-0.2,0.5797
1214,"I’m unsatisfied because my tasks feel disconnected from the company’s goals. I don’t see how my work makes any real impact. The lack of clarity and feedback from management makes it worse. I try to stay positive, but it’s difficult when motivation is so low. I feel like I’m just filling time rather than contributing.","My manager’s encouragement has helped me grow more confident in my role. They offer guidance without micromanaging, which builds trust. My team members are approachable and always ready to brainstorm solutions together. That sense of collaboration turns challenges into opportunities. I genuinely feel empowered and supported every day.","My growth journey here has been very rewarding. The company provides structured career paths, and my manager regularly checks in to track progress. I’ve been encouraged to attend webinars, training sessions, and skill-building workshops. This exposure keeps me motivated and confident about my future. I feel valued not just for my work but for my potential too.","I’ve really enjoyed the environment this month. The workplace felt calm, supportive, and focused. My colleagues were cooperative, and everyone handled challenges together. It felt like we were moving in the same direction with a clear purpose. My manager maintained a positive tone in meetings, which set the mood for everyone. It’s been refreshing to work in such a balanced atmosphere.","There’s barely any breathing space during the workday. The team is constantly under pressure, and no one seems to slow down. My manager doesn’t address burnout at all. It’s mentally exhausting to function like this every day. I feel like I’m running out of energy.",NEGATIVE,-0.5,0.609104573726654,POSITIVE,1.0,0.8506038188934326,POSITIVE,1.0,0.7511433959007263,POSITIVE,1.0,0.6009936332702637,NEGATIVE,-0.5,0.4070265591144562,POSITIVE,0.4,0.6438
1263,"My role has become a source of stress rather than satisfaction. The workload feels unbalanced, and there’s rarely any recognition for the effort I put in. I feel like I’m constantly running on autopilot without purpose. The lack of communication from my manager only adds to the frustration. I no longer feel proud or excited about what I do here.","I think the support I receive is fair but forgettable. My manager is approachable in theory, though I often have to wait for responses. My team is easy to work with, but we mostly stick to our own tasks. There’s no real conflict, but also no real sense of unity. It’s okay—steady but emotionally flat.","I’d say my career growth is steady but slow. My manager is encouraging, but there’s no specific learning path outlined. I’m grateful for the experience I’m getting, but I’d like more guidance. The training sessions are basic and sometimes repetitive. It’s neither good nor bad—just average.","I’d describe this month’s work environment as fairly average. Everyone did their part, and things ran smoothly, but there wasn’t much energy or motivation. My manager was approachable but seemed busy most of the time. The team functioned well, but collaboration could have been better. It wasn’t stressful, just a bit dull.","I honestly feel like I don’t get any proper downtime during work. The schedule is packed tight, and taking a break feels like falling behind. My manager doesn’t encourage rest, and there’s an unspoken pressure to always be working. It’s stressful to maintain this pace daily. I’m mentally and physically exhausted.",NEGATIVE,-0.5,0.58626788854599,NEUTRAL,0.0,0.6999353170394897,NEUTRAL,0.0,0.6526777744293213,NEUTRAL,0.0,0.7125465869903564,NEGATIVE,-0.5,0.5361342430114746,NEUTRAL,-0.2,0.6375
